# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.07586         	2.85636703e-04	3.73168280e-04	4.38509234e-04	7.94650983e-04	1.40124602e-06	1.92077239e-06
0.07588         	2.85663430e-04	3.72419501e-04	4.37658665e-04	7.95370410e-04	1.40272385e-06	1.95660280e-06
0.0759          	2.85657461e-04	3.71708144e-04	4.36827787e-04	7.96015844e-04	1.40542149e-06	1.95860956e-06
0.07592         	2.85659229e-04	3.71025856e-04	4.35960072e-04	7.96645592e-04	1.40777319e-06	1.92489777e-06
0.07594         	2.85625491e-04	3.70359302e-04	4.35041952e-04	7.97146731e-04	1.40996013e-06	1.85106741e-06
0.07596         	2.85629998e-04	3.69660706e-04	4.34022373e-04	7.97693483e-04	1.41141168e-06	1.77971720e-06
0.07598         	2.85583360e-04	3.68957666e-04	4.32963483e-04	7.98164424e-04	1.41096146e-06	1.81689926e-06
0.076           	2.85570371e-04	3.68224854e-04	4.31853561e-04	7.98667448e-04	1.41102525e-06	1.88627460e-06
0.07602         	2.85525958e-04	3.67437202e-04	4.30859519e-04	7.98982329e-04	1.41165368e-06	1.92560588e-06
0.07604         	2.85529611e-04	3.66662946e-04	4.30051577e-04	7.99343707e-04	1.41330676e-06	1.93557915e-06
0.07606         	2.85487650e-04	3.65938262e-04	4.29234134e-04	7.99544908e-04	1.41578707e-06	1.89915120e-06
0.07608         	2.85466585e-04	3.65194697e-04	4.28352866e-04	7.99776729e-04	1.41705851e-06	1.82821035e-06
0.0761          	2.85404684e-04	3.64445477e-04	4.27423692e-04	7.99858697e-04	1.41772072e-06	1.76656438e-06
0.07612         	2.85357508e-04	3.63675079e-04	4.26391489e-04	8.00061276e-04	1.41800458e-06	1.80997931e-06
0.07614         	2.85297213e-04	3.62877696e-04	4.25273438e-04	8.00106397e-04	1.41855486e-06	1.88789311e-06
0.07616         	2.85258132e-04	3.62023598e-04	4.24191178e-04	8.00207056e-04	1.42006209e-06	1.93787803e-06
0.07618         	2.85219189e-04	3.61192953e-04	4.23354645e-04	8.00124487e-04	1.42193424e-06	1.94457718e-06
0.0762          	2.85202777e-04	3.60433064e-04	4.22565265e-04	8.00163433e-04	1.42424127e-06	1.91537856e-06
0.07622         	2.85190166e-04	3.59650283e-04	4.21729269e-04	8.00027227e-04	1.42697167e-06	1.86462682e-06
0.07624         	2.85179699e-04	3.58858868e-04	4.20878296e-04	8.00095849e-04	1.42814389e-06	1.78573523e-06
0.07626         	2.85178274e-04	3.58052301e-04	4.19956413e-04	8.00066100e-04	1.42859415e-06	1.83136991e-06
0.07628         	2.85205141e-04	3.57229484e-04	4.18913581e-04	8.00292293e-04	1.42943213e-06	1.90465981e-06
0.0763          	2.85291934e-04	3.56368766e-04	4.17832220e-04	8.00296688e-04	1.43066210e-06	1.95480036e-06
0.07632         	2.85440979e-04	3.55501249e-04	4.16868192e-04	8.00452791e-04	1.43348271e-06	1.97122025e-06
0.07634         	2.85624236e-04	3.54703182e-04	4.16104109e-04	8.00425559e-04	1.43633398e-06	1.96322221e-06
0.07636         	2.85850848e-04	3.53913658e-04	4.15324422e-04	8.00608647e-04	1.43971801e-06	1.90160944e-06
0.07638         	2.86164862e-04	3.53090811e-04	4.14528385e-04	8.00598500e-04	1.44158419e-06	1.81617168e-06
0.0764          	2.86532950e-04	3.52275123e-04	4.13656042e-04	8.00888326e-04	1.44277103e-06	1.82862106e-06
0.07642         	2.86959941e-04	3.51427718e-04	4.12695887e-04	8.00943650e-04	1.44417176e-06	1.90674633e-06
0.07644         	2.87458153e-04	3.50532857e-04	4.11674341e-04	8.01214330e-04	1.44624323e-06	1.96305499e-06
0.07646         	2.88097161e-04	3.49634938e-04	4.10674236e-04	8.01284756e-04	1.44861033e-06	1.97888891e-06
0.07648         	2.88783904e-04	3.48787396e-04	4.09799146e-04	8.01476960e-04	1.45119570e-06	1.95245895e-06
0.0765          	2.89531156e-04	3.47953238e-04	4.09051607e-04	8.01461644e-04	1.45304118e-06	1.89209257e-06
0.07652         	2.90320768e-04	3.47106012e-04	4.08306528e-04	8.01607693e-04	1.45480485e-06	1.80412709e-06
0.07654         	2.91157803e-04	3.46234877e-04	4.07501889e-04	8.01624720e-04	1.45516979e-06	1.82100969e-06
0.07656         	2.92073946e-04	3.45350093e-04	4.06623434e-04	8.01812633e-04	1.45570729e-06	1.87517213e-06
0.07658         	2.93021085e-04	3.44428966e-04	4.05721906e-04	8.01747157e-04	1.45649289e-06	1.93042561e-06
0.0766          	2.94012677e-04	3.43480372e-04	4.04880087e-04	8.01846838e-04	1.45793379e-06	1.94876092e-06
0.07662         	2.95064989e-04	3.42622705e-04	4.03995589e-04	8.01689524e-04	1.46044378e-06	1.92818681e-06
0.07664         	2.96176554e-04	3.41752108e-04	4.03242800e-04	8.01657008e-04	1.46174652e-06	1.86564616e-06
0.07666         	2.97388504e-04	3.40890598e-04	4.02570719e-04	8.01408642e-04	1.46276704e-06	1.78141834e-06
0.07668         	2.98650302e-04	3.40001859e-04	4.01934627e-04	8.01416429e-04	1.46296884e-06	1.80345450e-06
0.0767          	2.99951262e-04	3.39108293e-04	4.01257373e-04	8.01331282e-04	1.46228233e-06	1.86279036e-06
0.07672         	3.01299623e-04	3.38172262e-04	4.00554636e-04	8.01463200e-04	1.46308501e-06	1.93054922e-06
0.07674         	3.02709069e-04	3.37199729e-04	3.99830414e-04	8.01325756e-04	1.46542576e-06	1.95196254e-06
0.07676         	3.04199382e-04	3.36317392e-04	3.99097152e-04	8.01368177e-04	1.46763215e-06	1.93710803e-06
0.07678         	3.05757379e-04	3.35439100e-04	3.98344735e-04	8.01121225e-04	1.47107042e-06	1.89137584e-06
0.0768          	3.07375599e-04	3.34531251e-04	3.97713516e-04	8.01100986e-04	1.47306958e-06	1.82030339e-06
0.07682         	3.09015848e-04	3.33623916e-04	3.97156003e-04	8.00890574e-04	1.47406881e-06	1.80674516e-06
0.07684         	3.10672294e-04	3.32694617e-04	3.96619829e-04	8.00960732e-04	1.47512506e-06	1.88022965e-06
0.07686         	3.12332480e-04	3.31740478e-04	3.96053553e-04	8.00703012e-04	1.47686427e-06	1.94731718e-06
0.07688         	3.14003477e-04	3.30742033e-04	3.95516552e-04	8.00657029e-04	1.47918305e-06	1.97984265e-06
0.0769          	3.15681113e-04	3.29819810e-04	3.94909071e-04	8.00406223e-04	1.48159369e-06	1.97931286e-06
0.07692         	3.17372221e-04	3.28926973e-04	3.94249166e-04	8.00408511e-04	1.48430105e-06	1.93647293e-06
0.07694         	3.19057198e-04	3.28013572e-04	3.93576040e-04	8.00217847e-04	1.48635035e-06	1.86252905e-06
0.07696         	3.20723675e-04	3.27100475e-04	3.93039883e-04	8.00222827e-04	1.48679725e-06	1.82926439e-06
0.07698         	3.22372469e-04	3.26163878e-04	3.92551781e-04	8.00055429e-04	1.48702731e-06	1.89572691e-06
0.077           	3.24012953e-04	3.25188680e-04	3.92075076e-04	7.99993066e-04	1.48799574e-06	1.96360334e-06
0.07702         	3.25654058e-04	3.24172159e-04	3.91601027e-04	7.99762906e-04	1.48932516e-06	1.99063560e-06
0.07704         	3.27293098e-04	3.23195051e-04	3.91096920e-04	7.99604105e-04	1.49224795e-06	1.97895754e-06
0.07706         	3.28940814e-04	3.22250461e-04	3.90561839e-04	7.99356319e-04	1.49500133e-06	1.92728323e-06
0.07708         	3.30590190e-04	3.21319119e-04	3.89940758e-04	7.99197137e-04	1.49810483e-06	1.85285390e-06
0.0771          	3.32224620e-04	3.20361556e-04	3.89369354e-04	7.98985564e-04	1.50016501e-06	1.83282968e-06
0.07712         	3.33847005e-04	3.19396953e-04	3.88835660e-04	7.98987655e-04	1.50075158e-06	1.86673394e-06
0.07714         	3.35455557e-04	3.18408072e-04	3.88364344e-04	7.98867097e-04	1.50202979e-06	1.92860866e-06
0.07716         	3.37063453e-04	3.17374594e-04	3.87921812e-04	7.98786382e-04	1.50367089e-06	1.96036765e-06
0.07718         	3.38680215e-04	3.16380648e-04	3.87473706e-04	7.98577907e-04	1.50576247e-06	1.95930279e-06
0.0772          	3.40291643e-04	3.15408395e-04	3.86984672e-04	7.98425927e-04	1.50787949e-06	1.91514695e-06
0.07722         	3.41899791e-04	3.14438948e-04	3.86475148e-04	7.98166661e-04	1.50911013e-06	1.83958645e-06
0.07724         	3.43491435e-04	3.13454206e-04	3.85936228e-04	7.98026599e-04	1.51055055e-06	1.80300344e-06
0.07726         	3.45062257e-04	3.12472138e-04	3.85327382e-04	7.97848451e-04	1.51109458e-06	1.85701437e-06
0.07728         	3.46622103e-04	3.11478781e-04	3.84737092e-04	7.97783876e-04	1.51251000e-06	1.92409770e-06
0.0773          	3.48170026e-04	3.10425311e-04	3.84287517e-04	7.97597727e-04	1.51450456e-06	1.96781303e-06
0.07732         	3.49723793e-04	3.09416151e-04	3.83830825e-04	7.97463483e-04	1.51650980e-06	1.96948408e-06
0.07734         	3.51259880e-04	3.08464723e-04	3.83333960e-04	7.97233328e-04	1.51926943e-06	1.93137684e-06
0.07736         	3.52767727e-04	3.07487057e-04	3.82856347e-04	7.97009162e-04	1.52206461e-06	1.87601838e-06
0.07738         	3.54252948e-04	3.06516364e-04	3.82329150e-04	7.96787677e-04	1.52369464e-06	1.81357153e-06
0.0774          	3.55711941e-04	3.05526095e-04	3.81758489e-04	7.96671971e-04	1.52526392e-06	1.87762845e-06
0.07742         	3.57147740e-04	3.04529921e-04	3.81145983e-04	7.96575785e-04	1.52799885e-06	1.93653785e-06
0.07744         	3.58561658e-04	3.03484633e-04	3.80542016e-04	7.96465557e-04	1.53101168e-06	1.98367129e-06
0.07746         	3.59975527e-04	3.02452220e-04	3.80133208e-04	7.96319909e-04	1.53444400e-06	1.99615093e-06
0.07748         	3.61370737e-04	3.01499982e-04	3.79682462e-04	7.96185450e-04	1.53778922e-06	1.97387190e-06
0.0775          	3.62738774e-04	3.00547455e-04	3.79172666e-04	7.96030618e-04	1.54204889e-06	1.91829601e-06
0.07752         	3.64092011e-04	2.99569163e-04	3.78661217e-04	7.95930005e-04	1.54458718e-06	1.84352596e-06
0.07754         	3.65416538e-04	2.98603793e-04	3.78082427e-04	7.95889311e-04	1.54673224e-06	1.87889492e-06
0.07756         	3.66720552e-04	2.97610993e-04	3.77452194e-04	7.95987112e-04	1.54969803e-06	1.94791422e-06
0.07758         	3.68006436e-04	2.96586108e-04	3.76853796e-04	7.96056501e-04	1.55225551e-06	1.98953569e-06
0.0776          	3.69287328e-04	2.95566150e-04	3.76337605e-04	7.96175331e-04	1.55511600e-06	1.99939278e-06
0.07762         	3.70551178e-04	2.94618573e-04	3.75878722e-04	7.96169854e-04	1.55793973e-06	1.96299249e-06
0.07764         	3.71797265e-04	2.93692990e-04	3.75363458e-04	7.96230700e-04	1.56037414e-06	1.90077373e-06
0.07766         	3.73017483e-04	2.92755482e-04	3.74798592e-04	7.96165573e-04	1.56305977e-06	1.83896227e-06
0.07768         	3.74207504e-04	2.91807274e-04	3.74255029e-04	7.96269854e-04	1.56429008e-06	1.86434746e-06
0.0777          	3.75376045e-04	2.90844968e-04	3.73651648e-04	7.96253997e-04	1.56590671e-06	1.91038657e-06
0.07772         	3.76510578e-04	2.89844887e-04	3.72978733e-04	7.96310224e-04	1.56785086e-06	1.95905474e-06
0.07774         	3.77640945e-04	2.88838048e-04	3.72332957e-04	7.96239120e-04	1.56986554e-06	1.96919297e-06
0.07776         	3.78758809e-04	2.87926016e-04	3.71801399e-04	7.96288788e-04	1.57389353e-06	1.94570728e-06
0.07778         	3.79860065e-04	2.87023037e-04	3.71268517e-04	7.96261787e-04	1.57640211e-06	1.88507032e-06
0.0778          	3.80941098e-04	2.86129795e-04	3.70675320e-04	7.96284522e-04	1.57893482e-06	1.81300636e-06
0.07782         	3.81992800e-04	2.85216391e-04	3.70039521e-04	7.96357920e-04	1.58120404e-06	1.85379346e-06
0.07784         	3.83022165e-04	2.84317297e-04	3.69428903e-04	7.96475067e-04	1.58320449e-06	1.89525681e-06
0.07786         	3.84024331e-04	2.83374525e-04	3.68794152e-04	7.96521650e-04	1.58559202e-06	1.95870590e-06
0.07788         	3.85031402e-04	2.82434284e-04	3.68186059e-04	7.96545744e-04	1.58852088e-06	1.97760852e-06
0.0779          	3.86028480e-04	2.81598474e-04	3.67588767e-04	7.96579035e-04	1.59150419e-06	1.95960447e-06
0.07792         	3.86997203e-04	2.80755988e-04	3.66906561e-04	7.96564395e-04	1.59576453e-06	1.91053028e-06
0.07794         	3.87958652e-04	2.79905504e-04	3.66259408e-04	7.96548125e-04	1.59980052e-06	1.84021269e-06
0.07796         	3.88910081e-04	2.79051053e-04	3.65579563e-04	7.96552018e-04	1.60345047e-06	1.86110406e-06
0.07798         	3.89839602e-04	2.78195021e-04	3.64908996e-04	7.96620710e-04	1.60736800e-06	1.91958725e-06
0.078           	3.90751512e-04	2.77326039e-04	3.64273876e-04	7.96639559e-04	1.61186083e-06	1.97558197e-06
0.07802         	3.91653066e-04	2.76423677e-04	3.63703785e-04	7.96678695e-04	1.61637251e-06	2.00145211e-06
0.07804         	3.92552130e-04	2.75615595e-04	3.63112739e-04	7.96675337e-04	1.62052446e-06	1.99544985e-06
0.07806         	3.93429604e-04	2.74843637e-04	3.62478565e-04	7.96701832e-04	1.62502694e-06	1.95732867e-06
0.07808         	3.94282465e-04	2.74049386e-04	3.61798728e-04	7.96658201e-04	1.62876734e-06	1.88478846e-06
0.0781          	3.95112138e-04	2.73281100e-04	3.61059289e-04	7.96706327e-04	1.63121738e-06	1.87602758e-06
0.07812         	3.95933381e-04	2.72509371e-04	3.60359877e-04	7.96729525e-04	1.63373674e-06	1.93573877e-06
0.07814         	3.96744052e-04	2.71708211e-04	3.59689993e-04	7.96848798e-04	1.63690970e-06	1.99043399e-06
0.07816         	3.97554487e-04	2.70862893e-04	3.59134927e-04	7.97007291e-04	1.64044196e-06	2.00913887e-06
0.07818         	3.98355262e-04	2.70104966e-04	3.58565326e-04	7.97220919e-04	1.64485543e-06	1.99108026e-06
0.0782          	3.99145461e-04	2.69401586e-04	3.57993839e-04	7.97318361e-04	1.64809524e-06	1.93985179e-06
0.07822         	3.99915420e-04	2.68712909e-04	3.57378517e-04	7.97382044e-04	1.65099901e-06	1.87744477e-06
0.07824         	4.00671990e-04	2.68013982e-04	3.56716186e-04	7.97375036e-04	1.65276436e-06	1.87595641e-06
0.07826         	4.01429857e-04	2.67331782e-04	3.56026054e-04	7.97509195e-04	1.65338002e-06	1.90116098e-06
0.07828         	4.02177139e-04	2.66627648e-04	3.55373861e-04	7.97567834e-04	1.65449944e-06	1.94890495e-06
0.0783          	4.02925386e-04	2.65901361e-04	3.54787501e-04	7.97701206e-04	1.65595326e-06	1.97566074e-06
0.07832         	4.03670193e-04	2.65234681e-04	3.54246720e-04	7.97761149e-04	1.65942601e-06	1.96936960e-06
0.07834         	4.04388015e-04	2.64606060e-04	3.53651219e-04	7.97861519e-04	1.66344654e-06	1.92677608e-06
0.07836         	4.05091083e-04	2.63992688e-04	3.53037293e-04	7.97942730e-04	1.66676828e-06	1.85665723e-06
0.07838         	4.05777097e-04	2.63359529e-04	3.52390268e-04	7.98122302e-04	1.67009048e-06	1.84324260e-06
0.0784          	4.06449388e-04	2.62711095e-04	3.51741080e-04	7.98288348e-04	1.67247074e-06	1.88952183e-06
0.07842         	4.07106245e-04	2.62051484e-04	3.51091230e-04	7.98504820e-04	1.67537886e-06	1.93797194e-06
0.07844         	4.07751840e-04	2.61354382e-04	3.50525027e-04	7.98602986e-04	1.67858335e-06	1.97792023e-06
0.07846         	4.08396519e-04	2.60724179e-04	3.49985234e-04	7.98808110e-04	1.68208799e-06	1.97973729e-06
0.07848         	4.09030632e-04	2.60164674e-04	3.49463706e-04	7.98953678e-04	1.68638870e-06	1.93796615e-06
0.0785          	4.09653478e-04	2.59621505e-04	3.48925882e-04	7.99241248e-04	1.69144392e-06	1.88324535e-06
0.07852         	4.10269398e-04	2.59098606e-04	3.48421031e-04	7.99501150e-04	1.69570932e-06	1.84602029e-06
0.07854         	4.10871730e-04	2.58562720e-04	3.47905382e-04	7.99862118e-04	1.69960893e-06	1.90839504e-06
0.07856         	4.11466257e-04	2.58030277e-04	3.47365967e-04	8.00151696e-04	1.70406830e-06	1.95200480e-06
0.07858         	4.12053198e-04	2.57458661e-04	3.46872943e-04	8.00445286e-04	1.70851527e-06	2.00024760e-06
0.0786          	4.12628117e-04	2.56920225e-04	3.46427793e-04	8.00697210e-04	1.71237556e-06	2.00377114e-06
0.07862         	4.13193432e-04	2.56454677e-04	3.45959781e-04	8.00902027e-04	1.71602058e-06	1.98607392e-06
0.07864         	4.13753935e-04	2.55989800e-04	3.45442226e-04	8.01090050e-04	1.72021291e-06	1.93335945e-06
0.07866         	4.14315295e-04	2.55518161e-04	3.44917884e-04	8.01260788e-04	1.72322740e-06	1.87682140e-06
0.07868         	4.14859930e-04	2.55082844e-04	3.44386027e-04	8.01493759e-04	1.72641626e-06	1.91737963e-06
0.0787          	4.15404143e-04	2.54640036e-04	3.43885546e-04	8.01708137e-04	1.73004452e-06	1.98172649e-06
0.07872         	4.15940161e-04	2.54173242e-04	3.43381623e-04	8.01916969e-04	1.73393417e-06	2.01519754e-06
0.07874         	4.16476014e-04	2.53741930e-04	3.42883044e-04	8.02132169e-04	1.73829148e-06	2.01268186e-06
0.07876         	4.17005247e-04	2.53408681e-04	3.42372195e-04	8.02315267e-04	1.74185264e-06	1.97706676e-06
0.07878         	4.17531915e-04	2.53117235e-04	3.41854312e-04	8.02460946e-04	1.74455043e-06	1.91593818e-06
0.0788          	4.18054386e-04	2.52840001e-04	3.41316530e-04	8.02596553e-04	1.74735134e-06	1.87523763e-06
0.07882         	4.18575865e-04	2.52579226e-04	3.40760715e-04	8.02778284e-04	1.74859917e-06	1.89638421e-06
0.07884         	4.19105767e-04	2.52324151e-04	3.40225900e-04	8.02963300e-04	1.75034504e-06	1.93397206e-06
0.07886         	4.19632663e-04	2.52049659e-04	3.39795924e-04	8.03095716e-04	1.75290085e-06	1.97370040e-06
0.07888         	4.20164116e-04	2.51786368e-04	3.39433166e-04	8.03194228e-04	1.75559905e-06	1.97852082e-06
0.0789          	4.20677806e-04	2.51599061e-04	3.39072657e-04	8.03234931e-04	1.76005657e-06	1.95212277e-06
0.07892         	4.21201111e-04	2.51449034e-04	3.38712476e-04	8.03278633e-04	1.76317246e-06	1.89497844e-06
0.07894         	4.21741572e-04	2.51320164e-04	3.38344007e-04	8.03354706e-04	1.76550192e-06	1.83691516e-06
0.07896         	4.22276326e-04	2.51182054e-04	3.37952232e-04	8.03515921e-04	1.76720962e-06	1.87583707e-06
0.07898         	4.22819207e-04	2.51061236e-04	3.37538402e-04	8.03627548e-04	1.76836346e-06	1.90958313e-06
0.079           	4.23364107e-04	2.50894075e-04	3.37126509e-04	8.03735574e-04	1.77013885e-06	1.96081165e-06
0.07902         	4.23915712e-04	2.50762376e-04	3.36769759e-04	8.03779147e-04	1.77271997e-06	1.97990613e-06
0.07904         	4.24479296e-04	2.50739329e-04	3.36461410e-04	8.03844609e-04	1.77603843e-06	1.95905693e-06
0.07906         	4.25040315e-04	2.50723583e-04	3.36142937e-04	8.03774210e-04	1.78058353e-06	1.90597323e-06
0.07908         	4.25601440e-04	2.50738399e-04	3.35816076e-04	8.03775572e-04	1.78444613e-06	1.84309541e-06
0.0791          	4.26174733e-04	2.50770040e-04	3.35440235e-04	8.03715800e-04	1.78742333e-06	1.87739647e-06
0.07912         	4.26764386e-04	2.50809598e-04	3.35034109e-04	8.03746752e-04	1.79080664e-06	1.92446288e-06
0.07914         	4.27349135e-04	2.50836434e-04	3.34617380e-04	8.03661565e-04	1.79477005e-06	1.96533655e-06
0.07916         	4.27911299e-04	2.50859110e-04	3.34240375e-04	8.03623993e-04	1.79836639e-06	1.99264694e-06
0.07918         	4.28472806e-04	2.50978813e-04	3.33846135e-04	8.03490978e-04	1.80115149e-06	2.00231839e-06
0.0792          	4.29033914e-04	2.51131458e-04	3.33429051e-04	8.03397697e-04	1.80500503e-06	1.95945728e-06
0.07922         	4.29596819e-04	2.51285288e-04	3.33021865e-04	8.03241505e-04	1.80948577e-06	1.88696855e-06
0.07924         	4.30153372e-04	2.51471484e-04	3.32648271e-04	8.03227379e-04	1.81254423e-06	1.88872187e-06
0.07926         	4.30711364e-04	2.51662767e-04	3.32237806e-04	8.03209767e-04	1.81508166e-06	1.93999838e-06
0.07928         	4.31259494e-04	2.51829176e-04	3.31799057e-04	8.03194527e-04	1.81770730e-06	1.98205756e-06
0.0793          	4.31790756e-04	2.51985806e-04	3.31406807e-04	8.03203018e-04	1.81975569e-06	2.00921448e-06
0.07932         	4.32306725e-04	2.52230907e-04	3.31004865e-04	8.03198048e-04	1.82234619e-06	2.00518129e-06
0.07934         	4.32821117e-04	2.52521100e-04	3.30566844e-04	8.03155198e-04	1.82392459e-06	1.95574524e-06
0.07936         	4.33340456e-04	2.52815142e-04	3.30087669e-04	8.03103221e-04	1.82484161e-06	1.86889495e-06
0.07938         	4.33857785e-04	2.53112252e-04	3.29573652e-04	8.03164489e-04	1.82630430e-06	1.88039654e-06
0.0794          	4.34372600e-04	2.53434419e-04	3.29086198e-04	8.03281066e-04	1.82767706e-06	1.90332691e-06
0.07942         	4.34879992e-04	2.53753671e-04	3.28595967e-04	8.03424450e-04	1.82954611e-06	1.94450476e-06
0.07944         	4.35382516e-04	2.54067494e-04	3.28157494e-04	8.03468939e-04	1.83156970e-06	1.96578983e-06
0.07946         	4.35877403e-04	2.54456394e-04	3.27717158e-04	8.03542602e-04	1.83394209e-06	1.95716055e-06
0.07948         	4.36357692e-04	2.54887283e-04	3.27236306e-04	8.03536912e-04	1.83675448e-06	1.91296309e-06
0.0795          	4.36847829e-04	2.55351164e-04	3.26739898e-04	8.03595849e-04	1.83851126e-06	1.84040038e-06
0.07952         	4.37345481e-04	2.55806764e-04	3.26244410e-04	8.03610811e-04	1.83994867e-06	1.83749511e-06
0.07954         	4.37842089e-04	2.56267293e-04	3.25758725e-04	8.03759243e-04	1.84107191e-06	1.87060521e-06
0.07956         	4.38334935e-04	2.56723496e-04	3.25284491e-04	8.03803604e-04	1.84313954e-06	1.90445320e-06
0.07958         	4.38812150e-04	2.57180474e-04	3.24882331e-04	8.03877858e-04	1.84622923e-06	1.94623903e-06
0.0796          	4.39285770e-04	2.57727209e-04	3.24542173e-04	8.03892603e-04	1.84892735e-06	1.95395953e-06
0.07962         	4.39754858e-04	2.58294447e-04	3.24195785e-04	8.03899517e-04	1.85168102e-06	1.91346643e-06
